Country_name,Country_ISO3,Year,Indicator_name,Indicator_code,Value
"Egypt, Arab Rep.",EGY,2004,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,2003,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,2002,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,2001,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,2000,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1999,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1998,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1997,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1996,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1995,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1994,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1993,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1992,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1991,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1990,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1989,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1988,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1987,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1986,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1985,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1984,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1983,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1982,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1981,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1980,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1979,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1978,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1977,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1976,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1975,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1974,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1973,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1972,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1971,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,1970,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
"Egypt, Arab Rep.",EGY,2022,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2021,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2020,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2019,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2018,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2017,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2016,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2015,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2014,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2013,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2012,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2011,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2010,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2009,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2008,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2007,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2006,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2005,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2004,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2003,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2002,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2001,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2000,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1999,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1998,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1997,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1996,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1995,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1994,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1993,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1992,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1991,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1990,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1989,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1988,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1987,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1986,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1985,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1984,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1983,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1982,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1981,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1980,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1979,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1978,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1977,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1976,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1975,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1974,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1973,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1972,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1971,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,1970,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
"Egypt, Arab Rep.",EGY,2022,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2021,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2020,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2019,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2018,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2017,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2016,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2015,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2014,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2013,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2012,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2011,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2010,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2009,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2008,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2007,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2006,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2005,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2004,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2003,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2002,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2001,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2000,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1999,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1998,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1997,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1996,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1995,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1994,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1993,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1992,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1991,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1990,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1989,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1988,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1987,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1986,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1985,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1984,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1983,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1982,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1981,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1980,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1979,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1978,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1977,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1976,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1975,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1974,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1973,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1972,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1971,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,1970,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
"Egypt, Arab Rep.",EGY,2022,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2021,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2020,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2019,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2018,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2017,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2016,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2015,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2014,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2013,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2012,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2011,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2010,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2009,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2008,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2007,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2006,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2005,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2004,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2003,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2002,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2001,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2000,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1999,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1998,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1997,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1996,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1995,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1994,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1993,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1992,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1991,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1990,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1989,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1988,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1987,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1986,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1985,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1984,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1983,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1982,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1981,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1980,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1979,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1978,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1977,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1976,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1975,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1974,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1973,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1972,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1971,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,1970,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
"Egypt, Arab Rep.",EGY,2016,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,41.1
"Egypt, Arab Rep.",EGY,2015,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,40.4
"Egypt, Arab Rep.",EGY,2014,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,39.7
"Egypt, Arab Rep.",EGY,2013,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,39
"Egypt, Arab Rep.",EGY,2012,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,38.3
"Egypt, Arab Rep.",EGY,2011,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,37.6
"Egypt, Arab Rep.",EGY,2010,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,37
"Egypt, Arab Rep.",EGY,2009,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,36.3
"Egypt, Arab Rep.",EGY,2008,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,35.6
"Egypt, Arab Rep.",EGY,2007,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,35
"Egypt, Arab Rep.",EGY,2006,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,34.3
"Egypt, Arab Rep.",EGY,2005,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,33.7
"Egypt, Arab Rep.",EGY,2004,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,33
"Egypt, Arab Rep.",EGY,2003,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,32.4
"Egypt, Arab Rep.",EGY,2002,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,31.8
"Egypt, Arab Rep.",EGY,2001,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,31.2
"Egypt, Arab Rep.",EGY,2000,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,30.6
"Egypt, Arab Rep.",EGY,1999,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,30
"Egypt, Arab Rep.",EGY,1998,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,29.4
"Egypt, Arab Rep.",EGY,1997,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,28.8
"Egypt, Arab Rep.",EGY,1996,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,28.3
"Egypt, Arab Rep.",EGY,1995,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,27.8
"Egypt, Arab Rep.",EGY,1994,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,27.2
"Egypt, Arab Rep.",EGY,1993,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,26.7
"Egypt, Arab Rep.",EGY,1992,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,26.2
"Egypt, Arab Rep.",EGY,1991,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,25.7
"Egypt, Arab Rep.",EGY,1990,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,25.2
"Egypt, Arab Rep.",EGY,1989,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,24.7
"Egypt, Arab Rep.",EGY,1988,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,24.2
"Egypt, Arab Rep.",EGY,1987,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,23.7
"Egypt, Arab Rep.",EGY,1986,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,23.2
"Egypt, Arab Rep.",EGY,1985,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,22.7
"Egypt, Arab Rep.",EGY,1984,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,22.3
"Egypt, Arab Rep.",EGY,1983,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,21.8
"Egypt, Arab Rep.",EGY,1982,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,21.3
"Egypt, Arab Rep.",EGY,1981,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,20.8
"Egypt, Arab Rep.",EGY,1980,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,20.3
"Egypt, Arab Rep.",EGY,1979,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,19.8
"Egypt, Arab Rep.",EGY,1978,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,19.3
"Egypt, Arab Rep.",EGY,1977,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,18.9
"Egypt, Arab Rep.",EGY,1976,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,18.4
"Egypt, Arab Rep.",EGY,1975,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,17.9
"Egypt, Arab Rep.",EGY,2016,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,22.7
"Egypt, Arab Rep.",EGY,2015,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,22
"Egypt, Arab Rep.",EGY,2014,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,21.3
"Egypt, Arab Rep.",EGY,2013,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,20.6
"Egypt, Arab Rep.",EGY,2012,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,20
"Egypt, Arab Rep.",EGY,2011,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,19.4
