Country_ID,Year,Indicator_ID,Indicator_description,Indicator_value,Indicator_group
EGY,1970,SG.APL.PSPT.EQ,A woman can apply for a passport in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1993,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1994,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1995,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1996,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1997,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1998,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1999,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2000,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2001,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2002,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2003,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2004,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2005,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2006,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2007,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2008,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2009,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2010,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2011,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2012,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2013,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2014,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2015,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2016,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2017,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2018,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2019,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2020,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2021,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2022,SG.CTR.TRVL.EQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1970,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1971,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1972,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1973,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1974,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1975,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1976,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1977,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1978,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1979,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1980,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1981,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1982,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1983,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1984,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1985,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1986,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1987,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1988,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1989,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1990,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1991,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1992,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1993,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1994,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1995,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1996,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1997,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1998,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1999,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2000,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2001,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2002,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2003,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2004,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2005,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2006,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2007,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2008,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2009,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2010,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2011,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2012,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2013,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2014,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2015,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2016,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2017,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2018,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2019,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2020,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2021,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2022,SG.NGT.WORK.EQ,A woman can work at night in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1970,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1971,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1972,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1973,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1974,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1975,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1976,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1977,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1978,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1979,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1980,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1981,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1982,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1983,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1984,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1985,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1986,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1987,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1988,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1989,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1990,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1991,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1992,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1993,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1994,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1995,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1996,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1997,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1998,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1999,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2000,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2001,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2002,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2003,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2004,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2005,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2006,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2007,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2008,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2009,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2010,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2011,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2012,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2013,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2014,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2015,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2016,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2017,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2018,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2019,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2020,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2021,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2022,SG.DNG.WORK.DN.EQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1970,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1971,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1972,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1973,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1974,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1975,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1976,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1977,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1978,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1979,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1980,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1981,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1982,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1983,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1984,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1985,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1986,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1987,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1988,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1989,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1990,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1991,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1992,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1993,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1994,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1995,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,Agency
ZAF,1996,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1997,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1998,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,1999,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2000,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2001,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2002,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2003,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2004,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2005,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2006,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2007,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2008,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2009,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2010,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2011,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2012,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2013,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2014,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2015,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2016,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2017,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2018,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2019,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2020,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2021,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2022,SG.IND.WORK.EQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),1,Agency
ZAF,2000,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",0,Health
ZAF,2001,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",0,Health
ZAF,2002,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",1,Health
ZAF,2003,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",1,Health
ZAF,2004,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",2,Health
ZAF,2005,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",4,Health
ZAF,2006,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",7,Health
ZAF,2007,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",11,Health
ZAF,2008,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",15,Health
ZAF,2009,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",21,Health
ZAF,2010,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",27,Health
ZAF,2011,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",35,Health
ZAF,2012,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",43,Health
ZAF,2013,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",49,Health
ZAF,2014,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",54,Health
ZAF,2015,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",59,Health
ZAF,2016,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",65,Health
ZAF,2017,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",71,Health
ZAF,2018,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",74,Health
ZAF,2019,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",77,Health
ZAF,2020,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",78,Health
ZAF,2021,SH.HIV.ARTC.FE.ZS,"Access to anti-retroviral drugs, female (%)",78,Health
ZAF,2000,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",0,Health
ZAF,2001,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",0,Health
ZAF,2002,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",0,Health
ZAF,2003,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",1,Health
ZAF,2004,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",1,Health
ZAF,2005,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",3,Health
ZAF,2006,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",4,Health
ZAF,2007,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",7,Health
ZAF,2008,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",11,Health
ZAF,2009,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",15,Health
ZAF,2010,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",21,Health
ZAF,2011,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",28,Health
ZAF,2012,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",35,Health
ZAF,2013,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",41,Health
ZAF,2014,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",45,Health
ZAF,2015,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",50,Health
ZAF,2016,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",56,Health
ZAF,2017,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",61,Health
ZAF,2018,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",65,Health
ZAF,2019,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",67,Health
ZAF,2020,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",68,Health
ZAF,2021,SH.HIV.ARTC.MA.ZS,"Access to anti-retroviral drugs, male (%)",68,Health
ZAF,2021,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",34.612,Economic opportunities
ZAF,2022,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",34.703,Economic opportunities
ZAF,2010,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",35.305,Economic opportunities
ZAF,2020,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",36.237,Economic opportunities
ZAF,2014,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",37.503,Economic opportunities
ZAF,2012,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",37.781,Economic opportunities
ZAF,2016,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",37.82,Economic opportunities
